,placeId,userId,score
11440,324891,은경 김,4
11441,8737878,은경 임,5
11442,2008729,은경 장,5
11443,3670803,은경 장,5
11444,592658,은경 장,5
11445,2008729,은경 장,5
11446,2194168,은경 장,5
11447,4095680,은경 장,5
11448,324891,은경 정,4
11449,553546,은경 정,3
11450,3600495,은경 정,3
11451,324891,은경 최,1
11452,1169465,은곰이,5
11453,554582,은곰이,5
11454,3805479,은곰이,5
11455,6509932,은곰이,5
11456,7154849,은곰이,4
11457,325043,은곰이,5
11458,8737878,은곰이,5
11459,592521,은곰이,5
11460,7891956,은댕잇,4
11461,592490,은댕잇,4
11462,2194168,은댕잇,4
11463,1046419,은댕잇,4
11464,4798715,은미 김,5
11465,3901448,은미 김,5
11466,1908282,은미 김,4
11467,2194168,은미 김,5
11468,553546,은미 김,2
11469,598499,은미 김,5
11470,1046419,은미 김,4
11471,324888,은미 김,5
11472,592506,은미 김,4
11473,8737878,은비 조,5
11474,1046419,은빛나 이,4
11475,592506,은빛나 이,4
11476,553546,은빛나 이,4
11477,4798711,은빛나 이,5
11478,2194168,은빛나 이,5
11479,324888,은빛나 이,5
11480,1169465,은빛나 이,4
11481,324891,은빛나 이,5
11482,592490,은빛나 이,4
11483,8693245,은서 조,5
11484,553546,은송 이,5
11485,1552278,은숙 박,3
11486,324891,은숙 박,5
11487,554537,은숙 박,3
11488,1046419,은숙 박,4
11489,553546,은숙 박,5
11490,2194168,은애 조,4
11491,324891,은이 심,1
11492,320359,은정 신,5
11493,324907,은정 이,5
11494,592487,은정 이,4
11495,324891,은정김2018,4
11496,8737878,은주 변,5
11497,609340,은주 이,5
11498,9755552,은지 김,5
11499,324891,은지 김,3
11500,592658,은지 김,4
11501,1604009,은지 김,3
11502,3694539,은지 김,5
11503,609340,은지 김,5
11504,10288072,은지 김,5
11505,3822061,은지 김,5
11506,8822284,은지 김,5
11507,8822309,은지 김,5
11508,6352852,은지 김,3
11509,1960138,은지 김,5
11510,1990451,은지 김,4
11511,2476788,은지 김,5
11512,6960656,은지 김,5
11513,8693245,은지 최,5
11514,324891,은희 최,4
11515,1958940,음식유목민,5
11516,590748,음식유목민,5
11517,554582,음식유목민,5
11518,2194168,음식유목민,5
11519,561808,음식유목민,5
11520,1379963,음식유목민,5
11521,1046419,음식유목민,5
11522,324888,음식유목민,5
11523,554537,음식유목민,4
11524,553546,음식유목민,5
11525,7154750,음식유목민,4
11526,6847900,음식유목민,4
11527,592506,음식유목민,5
11528,324891,응응 응,3
11529,8737878,의현 송,5
11530,8842556,이 제,4
11531,324891,이 제,5
11532,1046419,이근재,5
11533,609340,이몽룡,4
11534,9582584,이몽룡,4
11535,4798711,이몽룡,4
11536,1440196,이몽룡,4
11537,1643534,이몽룡,3
11538,1958940,이몽룡,2
11539,1761206,이몽룡,3
11540,4094861,이미사용중,4
11541,3805413,이미사용중,5
11542,2194168,이미사용중,5
11543,553546,이미사용중,5
11544,1169465,이미사용중,5
11545,8737878,이미사용중,5
11546,1643534,이미사용중,5
11547,1990451,이병인,4
11548,1956582,이병인,4
11549,1957485,이병인,4
11550,554537,이병인,5
11551,3694651,이병인,4
11552,1169465,이병인,5
11553,4094861,이병인,5
11554,9582584,이병인,2
11555,554582,이병인,4
11556,592506,이병인,3
11557,2203080,이병인,5
11558,1957627,이병인,4
11559,1046419,이병인,4
11560,2194168,이병인,4
11561,1958940,이병인,4
11562,553546,이병인,3
11563,6671988,이쁘니서누맘,3
11564,592506,이스엘,4
11565,1958940,이스엘,4
11566,1169465,이스엘,4
11567,2194168,이스엘,4
11568,1046419,이스엘,4
11569,1604009,이스엘,3
11570,6656879,이스엘,4
11571,553546,이스엘,3
11572,3808315,이안팍,5
11573,324888,이안팍,5
11574,554537,이안팍,4
11575,1766551,이안팍,4
11576,592506,이안팍,5
11577,1552278,이안팍,5
11578,325043,이안팍,5
11579,1809989,이안팍,4
11580,1235392,이안팍,5
11581,4438505,이안팍,4
11582,324888,이안팍,5
11583,1579821,이안팍,4
11584,4798711,이안팍,5
11585,598499,이안팍,5
11586,1379963,이안팍,5
11587,554634,이안팍,4
11588,1958930,이안팍,4
11589,1440196,이안팍,4
11590,6847900,이안팍,4
11591,592506,이안팍,4
11592,592658,이안팍,5
11593,2476788,이안팍,5
11594,3322253,이안팍,4
11595,592484,이안팍,5
11596,6656879,이안팍,4
11597,1169465,이안팍,5
11598,6671988,이안팍,5
11599,4084386,이안팍,4
11600,1552278,이안팍,5
11601,1960138,이안팍,4
11602,3694405,이안팍,4
11603,2476788,이안팍,5
11604,561808,이안팍,4
11605,6671988,이안팍,5
11606,592490,이안팍,5
11607,2341905,이안팍,4
11608,554582,이안팍,4
11609,324891,이안팍,4
11610,553546,이안팍,4
11611,6570666,이안팍,4
11612,4084344,이안팍,5
11613,592495,이안팍,4
11614,7717373,이안팍,4
11615,2293568,이안팍,5
11616,502576,이안팍,4
11617,592658,이안팍,4
11618,554533,이안팍,4
11619,553246,이안팍,5
11620,2194168,이안팍,4
11621,1958940,이안팍,5
11622,1758805,이안팍,4
11623,12134415,이안팍,4
11624,3568803,이안팍,4
11625,320359,이안팍,5
11626,1958940,이안팍,5
11627,1418675,이안팍,4
11628,554528,이안팍,4
11629,324887,이안팍,5
11630,1957485,이안팍,4
11631,320359,이안팍,4
11632,590748,이안팍,5
11633,554582,이안팍,5
11634,553213,이안팍,4
11635,1379963,이안팍,4
11636,324907,이안팍,4
11637,1046419,이안팍,5
11638,1046419,이안팍,4
11639,324887,이안팍,5
11640,1554603,이안팍,5
11641,2293574,이안팍,5
11642,2293574,이안팍,5
11643,1554603,이안팍,5
11644,4095680,이영욱,3
11645,554537,이찌고,4
11646,324891,이트루,5
11647,1643534,이하나,4
11648,2194168,이하나,5
11649,324891,이현 김,5
11650,6656879,이현 김,5
11651,1169465,이현 김,5
11652,3808305,이현 김,5
11653,554582,이현 김,5
11654,4095671,이현 김,5
11655,1379963,이현 김,5
11656,4084344,이혜숙,3
11657,3694651,이혜숙,3
11658,1957627,이혜숙,4
11659,1235392,이혜숙,4
11660,4438716,이혜숙,4
11661,1440196,이혜숙,4
11662,7891946,이혜숙,4
11663,1958940,이혜숙,4
11664,324888,이혜숙,5
11665,2203080,이혜숙,5
11666,1862191,이혜숙,4
11667,324887,이혜숙,5
11668,2571660,이혜숙,4
11669,609340,이혜숙,5
11670,320359,이혜숙,5
11671,554537,이혜숙,4
11672,7028430,이혜숙,4
11673,1379963,이혜숙,4
11674,4095671,이혜숙,5
11675,553546,이혜숙,5
11676,592490,이화 박,5
11677,325043,이화 박,5
11678,324891,인 아,2
11679,554582,인경 전,5
11680,609340,인경 전,5
11681,1235392,인경 전,5
11682,1552278,인경 전,5
11683,320359,인경 전,5
11684,6847900,인경 전,5
11685,1046419,인경 전,5
11686,592506,인경 전,4
11687,1379963,인경 전,5
11688,1957627,인경 전,5
11689,553546,인경 전,4
11690,6656879,인경 전,4
11691,590748,인경 전,5
11692,592658,인경 전,5
11693,324888,인경 전,5
11694,1554603,인경 전,5
11695,8842556,인경 전,4
11696,4798715,인경 전,5
11697,324887,인경 전,5
11698,1046419,인식 김,4
11699,609340,인식 김,5
11700,2194168,인식 김,5
11701,324891,인식 김,5
11702,592658,인식 김,5
11703,324891,인식 오,1
11704,8693245,인정 최,4
11705,1643534,일로아,5
11706,1046419,일로아,5
11707,609340,일로아,5
11708,8737878,임 인,5
11709,592490,임동 이,5
11710,2571660,임두링,3
11711,592506,임화,5
11712,324891,잉기,4
11713,324888,자디에,5
11714,1554603,자몽쥬스00,4
11715,4094861,자몽쥬스00,5
11716,3805483,자몽쥬스00,4
11717,592658,자몽쥬스00,4
11718,592490,자몽쥬스00,4
11719,2194168,자몽쥬스00,4
11720,554537,자몽쥬스00,5
11721,1169465,자몽쥬스00,4
11722,1766551,자몽쥬스00,4
11723,324887,자몽쥬스00,4
11724,592495,자몽쥬스00,4
11725,561808,자몽쥬스00,4
11726,324891,자몽쥬스00,5
11727,553546,자몽쥬스00,4
11728,6656879,자몽쥬스00,4
11729,6847900,자몽쥬스00,4
11730,324888,자몽쥬스00,4
11731,1958940,자몽쥬스00,4
11732,592506,자몽쥬스00,4
11733,590748,자몽쥬스00,4
11734,1957627,자몽쥬스00,3
11735,1046419,자몽쥬스00,4
11736,324891,자영 구,1
11737,8737878,자영 최,5
11738,2293568,자인,3
11739,3805629,자인,4
11740,7717447,자인,5
11741,3805479,자인,4
11742,4438716,자인,5
11743,554582,자카르,4
11744,592506,자카르,3
11745,324888,자카르,4
11746,1169465,자카르,4
11747,4798715,자카르,4
11748,2194168,자카르,5
11749,1046419,자카르,4
11750,2203080,자현 박,5
11751,554528,잘자여염,5
11752,1046419,잘자여염,5
11753,2194168,잘자여염,5
11754,553546,잘자여염,5
11755,2194168,잠이중요해,4
11756,554537,장난아님,5
11757,2094166,장두현,5
11758,324907,장두현,4
11759,324888,장두현,5
11760,7272329,장두현,5
11761,320359,장두현,5
11762,324887,장두현,5
11763,1958940,장두현,5
11764,6847900,장두현,5
11765,598499,장두현,5
11766,4094861,장두현,5
11767,1962594,장두현,4
11768,1643534,장두현,4
11769,7891673,장두현,5
11770,1379963,장두현,3
11771,6671988,장두현,5
11772,3871936,장두현,5
11773,3822061,장두현,3
11774,1972734,장두현,5
11775,1440196,장두현,5
11776,1554603,장두현,5
11777,2194168,장두현,5
11778,324890,장두현,4
11779,8737878,재기 이,5
11780,324891,재민 이,1
11781,7891676,재복 이,3
11782,554303,재복 이,3
11783,1552278,재선 박,4
11784,1537022,재영 윤,5
11785,592658,재영 윤,4
11786,325043,재영 윤,4
11787,4094861,재영 윤,3
11788,1046419,재영 윤,4
11789,6656879,재영 윤,3
11790,553546,재영 윤,4
11791,592490,재영 윤,5
11792,1551271,재영 윤,4
11793,2194168,재영 윤,5
11794,6671988,재영 윤,4
11795,4084344,재영 윤,4
11796,8842556,재우 이,5
11797,3822061,재욱 고,4
11798,12910217,재원 장,5
11799,8693245,재원 최,5
11800,1643534,재한 김,4
11801,592486,재한 김,4
11802,1379963,재한 김,4
11803,1643534,재한 김,4
11804,325043,재한 김,4
11805,2194168,재한안,1
11806,553546,재한안,5
11807,554537,재한안,4
11808,1169465,재헌 정,5
11809,324888,재헌 정,5
11810,1379963,재헌 정,4
11811,553546,재헌 정,5
11812,325043,재헌 정,5
11813,13319724,재현 탁,5
11814,592506,재현 탁,3
11815,7028430,재현 탁,4
11816,1519813,재희 박,5
11817,553546,재희 박,4
11818,8693245,재희장2016,4
11819,592495,쟁쟁쟁,3
11820,6671988,적묘,4
11821,1604009,적묘,2
11822,4798715,전냥,4
11823,1643534,전냥,4
11824,325043,전냥,4
11825,1379963,전냥,4
11826,324888,전냥,4
11827,592506,전냥,4
11828,6671988,전냥,4
11829,1552278,전소리,5
11830,324891,전소리,5
11831,592490,전소리,5
11832,2483947,전형원,5
11833,592506,절세미녀,5
11834,553546,절세미녀,5
11835,324891,정 성,5
11836,554537,정명진,4
11837,9587015,정명진,4
11838,3805517,정명진,4
11839,9569019,정명진,4
11840,3805519,정명진,4
11841,3805561,정명진,5
11842,2008729,정명진,4
11843,7264066,정명진,5
11844,10270564,정명진,4
11845,592497,정명진,4
11846,1958940,정명진,4
11847,7891834,정명진,4
11848,1604009,정명진,4
11849,4095685,정명진,4
11850,1169465,정명진,4
11851,554634,정명진,4
11852,325043,정명진,4
11853,7891917,정명진,4
11854,6378743,정미 한,5
11855,8630566,정미 한,5
11856,2194168,정미주,5
11857,8693245,정민 문,4
11858,8693245,정범 박,5
11859,8737878,정보고짱우시원,5
11860,554528,정석 오,3
11861,324888,정섭 조,5
11862,8737878,정숙 이,5
11863,1169465,정순 박,4
11864,1379963,정아 이,3
11865,324888,정아 이,5
11866,324891,정여사10,4
11867,1046419,정원 신,3
11868,592495,정원 신,5
11869,1957627,정원 신,2
11870,325043,정원 신,5
11871,553546,정원 신,2
11872,324888,정원 신,5
11873,592506,정윤사랑,4
11874,1169465,정윤진,5
11875,324888,정은 김,4
11876,8737878,정은 김,5
11877,2008729,정팔이,4
11878,1958940,정팔이,4
11879,554528,정팔이,5
11880,1169465,정팔이,4
11881,324888,정팔이,5
11882,592506,정팔이,5
11883,1552278,정팔이,5
11884,2194168,정팔이,4
11885,4798715,정팔이,4
11886,1831099,정팔이,4
11887,1046419,정팔이,5
11888,553546,정한오,4
11889,1169465,정혁 서,5
11890,6671988,정현 송,5
11891,554303,정현 조,4
11892,6671988,정현 조,4
11893,553546,정현 조,4
11894,2194168,정현 조,4
11895,3600495,정현 조,4
11896,554528,정현 조,4
11897,1169465,정현 조,4
11898,592506,정훈 박,5
11899,324891,정훈 석,5
11900,324888,정훈 전,5
11901,1552278,정훈 한,1
11902,2194168,정훈원,3
11903,320359,제니퍼9,4
11904,1379963,제제모모,3
11905,2194168,젱이,4
11906,320359,졍,5
11907,3694651,졍,5
11908,324887,졍,4
11909,554582,졍,5
11910,4323885,졍,5
11911,592506,졍,5
11912,3822061,졍,4
11913,1379963,졍,5
11914,553546,졍,5
11915,6656879,졍,5
11916,6671988,졍,5
11917,2011401,졍,5
11918,2341861,졍,5
11919,2476788,졍,5
11920,1169465,졍,5
11921,4095685,졍,5
11922,553213,조르드상드,5
11923,1643534,조르드상드,2
11924,2008729,조슈아,4
11925,1169465,조슈아,5
11926,609340,조슈아,5
11927,324887,존화이트,5
11928,553546,존화이트,5
11929,1604009,존화이트,4
11930,1169465,존화이트,5
11931,2571660,존화이트,5
11932,1958940,존화이트,5
11933,1379963,존화이트,5
11934,2194168,존화이트,4
11935,3808256,존화이트,4
11936,4798715,종경 이,4
11937,1831099,종대리,3
11938,324891,종민 이,4
11939,2194168,종석 백,3
11940,554528,종숙 오,5
11941,1169465,종숙 오,5
11942,324915,종숙 오,5
11943,324891,종숙 현,5
11944,2341922,종연 이,5
11945,11772906,종연 이,5
11946,7060791,종연 이,5
11947,3805601,종연 이,5
11948,554537,종택 홍,5
11949,592521,종화 박,4
11950,554582,죠이어,5
11951,2293574,죠이어,4
11952,592506,죠이어,4
11953,553546,죠이어,4
11954,7891676,죠이어,4
11955,2341905,죠이어,4
11956,6960656,죠이어,4
11957,592495,죠이어,5
11958,553246,죠이어,4
11959,592520,죠이어,3
11960,1169465,죠이어,5
11961,2194168,죠이어,5
11962,1958940,죠이어,4
11963,592658,죠이어,5
11964,1604009,죠이어,4
11965,1046419,죠이어,5
11966,4084344,죠이어,4
11967,6847900,죠이어,4
11968,1957627,죠이어,5
11969,2092468,죠이어,3
11970,2014599,죠이어,4
11971,1418675,죠이어,4
11972,554533,주니네,4
11973,1046419,주니네,4
11974,324907,주니네,5
11975,1960138,주니네,5
11976,554537,주니네,5
11977,324887,주니네,4
11978,1551271,주니네,4
11979,598499,주니네,5
11980,609340,주니네,5
11981,324890,주니네,5
11982,592506,주니네,5
11983,1579821,주니네,3
11984,592490,주니네,5
11985,2194168,주니네,5
11986,553546,주니네,5
11987,1809989,주니네,5
11988,324888,주니네,5
11989,1379963,주니네,5
11990,554634,주니네,5
11991,553213,주니네,4
11992,1169465,주니네,5
11993,325043,주니네,5
11994,554582,주니네,5
11995,1235392,주니룩스,4
11996,590748,주니룩스,5
11997,1604009,주니룩스,1
11998,1957627,주니룩스,3
11999,3871936,주니룩스,5
12000,4095685,주니룩스,4
12001,1643534,주니룩스,4
12002,1440196,주니룩스,5
12003,1551271,주니룩스,3
12004,1552278,주니룩스,2
12005,1579821,주니룩스,3
12006,6656879,주니룩스,2
12007,553246,주니룩스,1
12008,609340,주니룩스,3
12009,2341905,주니룩스,3
12010,324887,주니룩스,4
12011,3694519,주니룩스,1
12012,3808315,주니룩스,3
12013,592484,주니룩스,3
12014,6847900,주니룩스,3
12015,324891,주니룩스,4
12016,1169465,주땡이,5
12017,324891,주력,5
12018,553546,주리3370,4
12019,1046419,주리3370,5
12020,554582,주리3370,5
12021,1552278,주리3370,5
12022,324887,주리3370,5
12023,554528,주리3370,5
12024,325043,주리3370,5
12025,554537,주리3370,4
12026,1169465,주리3370,5
12027,1379963,주리3370,5
12028,324907,주리3370,5
12029,324888,주리3370,5
12030,320359,주리3370,5
12031,592506,주리3370,5
12032,1958940,주리3370,5
12033,2203080,주리3370,5
12034,2194168,주리3370,3
12035,10720451,주린김,4
12036,553546,주린김,3
12037,1046419,주린김,4
12038,592506,주린김,4
12039,1046419,주만 김,5
12040,592658,주빈,4
12041,609340,주빈,4
12042,592506,주빈,5
12043,554528,주빈,4
12044,1958940,주빈,2
12045,1957627,주빈,3
12046,1379963,주빈,4
12047,553546,주빈,4
12048,6671988,주빈,4
12049,1552278,주빈,3
12050,4798715,주빈,4
12051,592495,주빈,3
12052,554582,주빈,4
12053,1046419,주빈,4
12054,324891,주성 이,5
12055,553546,주수한,4
12056,1766551,주수한,4
12057,2094166,주연석진,5
12058,554537,주연석진,4
12059,590748,주연석진,5
12060,6671988,주연석진,4
12061,553546,주연석진,2
12062,324891,주원 김,1
12063,1842046,주재형,4
12064,320359,주주,5
12065,590748,주주,4
12066,1552278,주주,4
12067,324888,주주,5
12068,2194168,주주,4
12069,554582,주태김,4
12070,1957627,주태김,3
12071,598499,주태김,5
12072,2008729,주태김,3
12073,2194168,주형 심,5
12074,3901448,주형송,5
12075,10020529,주형송,3
12076,325043,주홍 정,5
12077,2194168,주화 서,5
12078,1766551,준 임,5
12079,10677413,준규 김,4
12080,10897838,준규 김,5
12081,2571695,준규 김,4
12082,7264066,준규 김,5
12083,8693245,준식 공,5
12084,8737878,준식 오,5
12085,324888,준영엄마,5
12086,1552278,준우임,3
12087,1551271,준우임,5
12088,1379963,준우임,5
12089,1235392,준우임,4
12090,6352852,준우임,2
12091,1958940,준우임,3
12092,1957627,준우임,4
12093,609340,준우임,5
12094,1908282,준우임,4
12095,553546,준우임,2
12096,2008729,준일오,5
12097,592658,준일오,5
12098,1379963,준일오,5
12099,3822061,준일오,5
12100,1957629,준일오,5
12101,554582,준일오,5
12102,12459260,준일오,5
12103,1169465,준일오,4
12104,324891,준탁 손,1
12105,2194168,준토,5
12106,4095681,준토,3
12107,320359,준토,5
12108,8693245,준표 박,5
12109,8693245,준혁 강,5
12110,8737878,중달,5
12111,324891,쥬맘 꽁,3
12112,1379963,쥬쥬쥬,4
12113,1579821,쥬쥬쥬,5
12114,592658,쥬쥬쥬,4
12115,324891,쥬쥬쥬,4
12116,8842556,쥬쥬쥬,5
12117,554303,쥬쥬쥬,4
12118,1235392,쥬쥬쥬,5
12119,324887,쥬쥬쥬,5
12120,1862191,쥬쥬쥬,4
12121,1552278,쥬쥬쥬,3
12122,324888,지구별산책중,5
12123,2194168,지구별산책중,4
12124,324907,지구별산책중,5
12125,324887,지구별산책중,5
12126,1552278,지구별산책중,5
12127,320359,지구별산책중,5
12128,1046419,지구별산책중,5
12129,590748,지구별산책중,5
12130,324907,지구별산책중,5
12131,324891,지나 박,3
12132,592486,지니지니지니지니,4
12133,2194168,지리산곰밥,3
12134,2483947,지민박2017,5
12135,554528,지상 이,2
12136,8842556,지수 최,5
12137,324888,지숙 윤,4
12138,4094809,지안맘,4
12139,609340,지연 박,5
12140,2092468,지연 박,5
12141,554537,지연 박,4
12142,2194168,지연 박,5
12143,553546,지연 박,4
12144,4094861,지연 박,4
12145,324887,지연 박,5
12146,8693245,지연 이,5
12147,2194168,지연 최,5
12148,592506,지연 최,4
12149,324888,지연 최,5
12150,1169465,지연 최,5
12151,4798710,지영 김,4
12152,1962594,지영 김,5
12153,7891956,지영 김,4
12154,8798065,지영 김,4
12155,8693245,지영 유,5
12156,1675961,지영 현,5
12157,2194168,지원 송,5
12158,324891,지원 윤,5
12159,8693245,지원 정,5
12160,4798715,지윤 김,5
12161,6656809,지윤 원,5
12162,324891,지윤 원,5
12163,590748,지윤 정,4
12164,325043,지윤 정,4
12165,2194168,지윤 정,3
12166,553546,지윤 정,3
12167,324891,지은 김,5
12168,592490,지은 김,5
12169,1831099,지은 이,4
12170,1552278,지은김2018,5
12171,592506,지은김2018,5
12172,1046419,지은김2018,4
12173,324891,지은김2018,5
12174,1957627,지은김2018,3
12175,4798715,지은김2018,5
12176,324891,지현 이,4
12177,553546,지현 이,3
12178,554537,지현 이,5
12179,2194168,지현 이,3
12180,324888,지현 이,5
12181,4798715,지현 황,4
12182,324891,지혜 강,3
12183,4095685,지혜 심,5
12184,6847900,지혜 심,3
12185,6656879,지혜 심,5
12186,6671988,지혜 심,4
12187,1552278,지혜 심,4
12188,1643534,지혜 심,4
12189,324891,지혜 이,5
12190,8693245,지혜 주,5
12191,6656809,지호 김,5
12192,2293574,지호효운은유아빠,2
12193,4084344,지호효운은유아빠,4
12194,1554603,지호효운은유아빠,4
12195,3871936,지호효운은유아빠,3
12196,1169465,지호효운은유아빠,4
12197,6847900,지호효운은유아빠,4
12198,3694405,지호효운은유아빠,4
12199,7717516,지호효운은유아빠,3
12200,3600495,지호효운은유아빠,3
12201,6671988,지호효운은유아빠,4
12202,1809989,지호효운은유아빠,4
12203,590748,지호효운은유아빠,4
12204,592506,지호효운은유아빠,4
12205,324888,지호효운은유아빠,3
12206,324887,지호효운은유아빠,3
12207,325043,지호효운은유아빠,4
12208,6352852,지환 이,3
12209,8842556,지희권2015,3
12210,7891917,지희권2015,4
12211,12459260,직박구리,4
12212,6671988,직박구리,4
12213,8693245,진 안,5
12214,553546,진경 서,5
12215,592495,진경 서,3
12216,1958940,진경 서,5
12217,554582,진경 서,5
12218,324888,진경 서,5
12219,6656879,진경 서,5
12220,554303,진경 서,5
12221,6570666,진경 서,5
12222,324891,진경 서,5
12223,1169465,진경 서,5
12224,325043,진경 서,5
12225,554528,진경 서,5
12226,324891,진규,5
12227,554528,진규 이,4
12228,554537,진규 이,4
12229,592486,진규 이,3
12230,3694519,진규 이,4
12231,554582,진규 이,4
12232,1604009,진규 이,2
12233,1958930,진규 이,4
12234,1766551,진규 이,4
12235,3808315,진규 이,2
12236,6656879,진규 이,4
12237,1554603,진규 이,4
12238,553546,진규 이,4
12239,1958940,진규 이,4
12240,2203080,진규 이,3
12241,4095685,진규 이,4
12242,2194168,진규 이,4
12243,1379963,진규 이,4
12244,553213,진규 이,4
12245,3694405,진규 이,4
12246,3568803,진규 이,4
12247,1169465,진규 이,4
12248,3901448,진규 이,4
12249,325043,진규 이,4
12250,553246,진규 이,4
12251,1046419,진규 이,4
12252,609340,진규 이,4
12253,1552278,진규 이,4
12254,561808,진규 이,4
12255,6671988,진규 이,4
12256,324888,진규 이,5
12257,320359,진규 이,4
12258,324887,진규 이,4
12259,6570666,진규 이,4
12260,592506,진규 이,3
12261,6378743,진규 이,3
12262,8693245,진규 이,3
12263,592484,진규 이,5
12264,1957627,진규 이,4
12265,592495,진규 이,3
12266,324891,진규 이,3
12267,1946087,진규 한,4
12268,592486,진규 한,5
12269,6671988,진규 한,5
12270,1379963,진규 한,5
12271,324891,진범 김,5
12272,1551271,진선 유,4
12273,1579821,진선 유,5
12274,1169465,진선 유,3
12275,325043,진선 유,4
12276,7717373,진선 유,5
12277,592658,진섭 안,4
12278,2341905,진섭 안,4
12279,2194168,진섭 안,4
12280,1169465,진섭 안,4
12281,554537,진섭 안,4
12282,554634,진섭 안,4
12283,7892016,진섭 안,4
12284,1551271,진성 최,4
12285,1862191,진성 최,1
12286,553546,진성 최,1
12287,6656879,진성 최,1
12288,4084344,진성 최,5
12289,1552278,진성 최,1
12290,1958940,진성 최,1
12291,6671988,진성 최,4
12292,8798065,진영 김,4
12293,592486,진영 김,4
12294,553546,진오 김,5
12295,1169465,진완 박,5
12296,6847900,진인 이,3
12297,320359,진인 이,4
12298,592482,진인 이,4
12299,324888,진인 이,4
12300,2194168,진인 이,4
12301,4094861,진인 이,4
12302,1235392,진인 이,4
12303,6671988,진인 이,4
12304,1579821,진인 이,3
12305,4440129,진인 이,4
12306,592484,진인 이,3
12307,1169465,진인 이,4
12308,554537,진인 이,4
12309,592658,진인 이,4
12310,1831099,진인 이,3
12311,553546,진인 이,4
12312,1379963,진인 이,4
12313,1643534,진인 이,4
12314,1046419,진짜순대,5
12315,1604009,진짜순대,4
12316,2194168,진짜순대,5
12317,324891,진하 박,5
12318,8737878,진현 김,5
12319,324891,진현박2017,5
12320,1046419,진형 이,4
12321,1169465,진호,3
12322,324891,진황 김,4
12323,324891,진희 이,1
12324,2194168,진희 주,5
12325,324888,진희 주,5
12326,324888,진희 주,5
12327,4084386,집시747,4
12328,554528,집시747,4
12329,4084386,집시747,4
12330,3694519,집시747,4
12331,553546,집시747,4
12332,6671988,집시747,3
12333,553213,집시747,4
12334,592658,징징8,4
12335,324891,징징8,3
12336,4798715,짱짱짱,5
12337,6656879,짱짱짱,5
12338,324887,짱짱짱,4
12339,1169465,짱짱짱,4
12340,592486,짱짱짱,5
12341,324891,짱짱짱,4
12342,1169465,쩡양,2
12343,554582,쩡양,3
12344,4095685,쩡양,4
12345,592486,쩡양,3
12346,592495,쩡양,3
12347,324888,쭈닌민이승이,4
12348,325043,쭈닌민이승이,5
12349,592506,쭈닌민이승이,5
12350,553546,쭈닌민이승이,5
12351,592490,쭈닌민이승이,3
12352,324888,쭈만쓰,5
12353,324891,찌 모,5
12354,1908282,찌니찌니07,3
12355,324887,찌니찌니07,5
12356,6656879,찌니찌니07,3
12357,324890,찌니찌니07,3
12358,4095685,찌니찌니07,3
12359,324888,찌니찌니07,5
12360,320359,찌맹이84,4
12361,324888,찌맹이84,3
12362,1831099,찡크,5
12363,1604009,찡크,5
12364,9736432,찡크,4
12365,1643534,찡크,5
12366,324888,차씨,4
12367,554303,차씨,3
12368,1554603,차씨,4
12369,592506,차씨,4
12370,1046419,차씨,4
12371,1169465,차씨,3
12372,553213,차씨,4
12373,1990451,차씨,4
12374,2194168,차씨,4
12375,592495,차씨,4
12376,4095657,차씨,4
12377,554551,차씨,3
12378,1604009,차씨,3
12379,2571660,차씨,4
12380,6656879,차씨,4
12381,324891,차영박,4
12382,553546,차영박,2
12383,1958940,차영박,3
12384,1440196,차차82,5
12385,324888,찬,5
12386,324891,찬미 박,5
12387,2194168,찬웅 정,5
12388,8798065,찬재박,4
12389,324891,찬재박,4
12390,2094166,찬희 염,5
12391,554537,찰리공공팔,4
12392,1831099,찰리공공팔,4
12393,592486,찰리공공팔,4
12394,1643534,찰리공공팔,3
12395,8737878,창근 최,5
12396,8693245,창대박2016,5
12397,8842556,창민 박,5
12398,10183192,창민 박,5
12399,2194168,창식 홍,3
12400,324888,창우 한,5
12401,324890,창우 한,4
12402,1440196,창우 한,5
12403,592506,채예지,4
12404,324888,채예지,5
12405,592658,채예지,5
12406,6876616,채예지,4
12407,1046419,채예지,5
12408,6847900,채예지,5
12409,554582,채예지,5
12410,2008729,채예지,5
12411,553546,채예지,5
12412,324891,채예지,5
12413,325043,채예지,5
12414,1379963,채혀닝,5
12415,592658,천규 이,5
12416,592490,천규 이,5
12417,592506,천규 이,5
12418,1551271,천규 이,5
12419,325043,천규 이,5
12420,1957627,천규 이,3
12421,553546,천규 이,5
12422,12635586,천막족,3
12423,1379963,천막족,4
12424,4798715,천막족,4
12425,1046419,천막족,4
12426,554537,천막족,5
12427,553546,천막족,2
12428,1440196,천막족,4
12429,10270564,천막족,4
12430,4095685,천막족,2
12431,554551,천막족,2
12432,554528,천막족,4
12433,10183192,천막족,4
12434,324888,천막족,4
12435,3694519,천막족,3
12436,6570666,천막족,3
12437,1957627,천막족,3
12438,324891,천막족,4
12439,3822061,천막족,4
12440,2194168,천막족,5
12441,6509932,천막족,3
12442,320359,천막족,4
12443,1862191,천막족,2
12444,4084344,천막족,3
12445,1990451,천막족,4
12446,325043,천막족,4
12447,6671988,천막족,4
12448,1960138,천막족,3
12449,6656879,천막족,2
12450,6847900,천막족,3
12451,3808315,천막족,2
12452,1169465,천재리더,5
