placeId,userId,score
306115,HYUNSEOK B,3
3477158,HYUNSEOK B,5
301817,HYUNSEOK B,5
307040,HY_Moon,4
306105,H_Sura_K,2
3477158,H_Sura_K,5
306114,Ha Na K,4
8713943,Ha Na K,4
7008092,Ha Y,5
306105,HaYeong A,4
12698628,HaYoung L,5
2212705,Hadam77,5
301605,Hae Jun A,5
7244241,Hae K,4
8522933,Hae Y,4
8110812,Haein C,4
3723601,Haenabanana,5
2301772,HaengRyang H,1
1465296,Hahoho91,5
306114,Hailey I,3
307040,Hailey M,5
301817,Halim L,3
456115,Halu C,4
7274687,Han Na L,4
7244241,Han S,4
7834720,Han S,5
306132,Han S,5
306114,Han S,3
8630628,Hana K,4
12698628,Hana P,4
7008092,Hanna C,5
3191662,HappiT,3
12188178,HappySafeTrip,5
1557869,Harmser,5
12287729,Harrison P,5
1987696,Harryandlulu,5
301605,Hat k,5
306113,Hattnim,5
306105,Hayeon J,5
7054545,Healim kwon 로,5
3813616,Heath S,1
598299,Hee C,3
7613319,Hee C,5
299538,Hee Kyun J,4
455973,Hee Kyung S,4
1987696,HeeJoo K,5
518444,HeeYeun C,4
301815,Heejin K,5
306128,Heejong P,5
7613319,Heejun K,5
8691279,Heekyung L,5
7815269,Heewon S,5
7103647,Heewoong K,5
301815,Hei J,5
301253,Hei J,5
301817,HeinaLee,5
2641870,Helen R,4
3164521,Helen S,4
3477158,HelloKH,5
8522933,HelloPYO,4
1575192,Henry J,4
12221592,Heon L,4
2159977,Heui Ho K,4
301605,Heui Ho K,5
8394112,Hhaanndduuee,5
7008092,Hi R,1
1575192,HiSeoul1,3
10543135,Hisataka G,4
306105,Hjun S,5
306105,Hjun S,5
12698628,Ho Jeong L,5
1903752,Ho-jin L,5
306123,Hoide,5
306132,Hojae L,2
2301772,Hoji K,3
8522933,Hojin Y,5
5540457,Hollsong,4
7161291,Holly A,5
3575356,Hong Sun C,5
754311,Hong Yeong R,4
306139,Hong-Joo J,4
306132,Hong-Joo J,3
307040,HongACholA,4
3477158,Hongjin A,1
306128,Hongjin A,5
555275,Hoon C,3
306118,HosubShin,4
306130,HosubShin,2
306130,HosubShin,1
306130,HosubShin,4
8522945,HosubShin,1
3154953,HosubShin,3
1465296,HosubShin,1
306105,Hosun Y,5
306115,Hosung S,5
306132,Hoyaya,5
301817,Hoyaya,4
3477158,Hoyaya,4
3191662,Huong M,5
1467802,Hurricanemacca,4
3477158,Hwajung K,4
306118,Hwanchul O,3
299154,Hwanh,4
12264023,Hyang00,4
1657213,Hyda-R,4
301817,Hye In P,5
1557869,Hye Kyung K,5
7834720,Hye Min S,3
306130,Hye Min S,4
301605,Hye Won S,5
5540457,Hye Yeon C,5
7244241,Hye ryeong H,4
5250436,Hye-young K,5
8322447,HyeJi K,4
301815,Hyejin M,5
306130,Hyejin P,5
299537,HyejinJeong,5
2159977,Hyejung L,5
301817,Hyemin Y,4
10081452,Hyeok Ju L,5
301605,Hyeon Ah K,5
2212705,Hyeong Chan K,5
12242440,Hyeong Don N,5
301815,HyeongUk C,5
12690380,Hyeonjune C,5
1653156,Hyeran708,4
7834720,Hyeran708,4
301817,HyesungKim,5
6941818,HyeyeonAhn,5
299538,Hyo Jin L,5
12287729,Hyo K,5
13819581,Hyojeong K,5
622211,Hyojeong K,3
650959,Hyojeong K,4
3813528,Hyomun,5
555275,HyonChloe,2
306128,Hyukjun H,5
306115,Hyun Min S,4
306139,Hyun Seo J,5
12222316,Hyun Suk J,5
306130,Hyun a P,5
7269014,Hyun ki K,5
306130,HyunBin K,5
301253,HyunChang L,5
306115,HyunChang L,4
307040,HyunHyung L,5
11725904,Hyunah j,5
306126,Hyung Suk J,4
3154953,Hyung Suk J,5
306132,Hyungju K,4
12698628,Hyungju K,5
4134726,Hyungju K,4
301253,Hyungju K,5
7074636,Hyungju K,4
2159977,Hyungju K,4
306130,Hyunji C,5
754311,Hyunjin0204,5
4134726,Hyunjoon K,4
306136,Hyunju A,5
3356431,Hyunjung S,3
5250436,Hyunmyung L,5
306115,I2230FDleew,5
306136,I3415OEwilliamk,4
301815,I8164VRleahc,5
10000046,I9144HKkimh,5
299537,ICC하와이,5
3370845,ILoveSeoul167,5
2508404,INMI K,5
12196120,Ial L,5
2472017,Iamdaeguguys,5
299152,Ikorel,4
11804600,Iksoon K,5
306128,Il Kyeong Y,5
7244241,Im J,5
3595091,ImceciliaWang,5
13819581,Imyourmin,5
301253,Inbo R,5
306115,Inbo R,3
306136,Indygo005,4
1815319,Inger S,4
1465296,Inhe L,5
11725904,Internfirm K,5
299538,Inzzang,4
611304,Irene L,5
306128,Iseul Y,5
455446,It-will_be_ok,4
3477083,Ive_Gabs,1
3191662,Iyen_Sud,5
8681735,Izzy169,1
4134726,Izzy169,5
6941842,J A,5
8522945,J M,5
3540785,J O,5
12707649,J153RYleej,5
8681735,J4958SKandrewj,1
306145,JAEHEE K,5
306105,JAEHHYUK,5
7054545,JAEHHYUK,5
7834720,JAEMIN S,4
7053968,JAEMIN S,2
306126,JAERAN K,5
582965,JAMIE0628,5
4134726,JANET780,5
7834720,JC8337,5
299152,JEESUN L,4
754311,JEESUN L,4
7834720,JEESUN L,5
8118189,JEESUN L,4
4134800,JEONG H,4
12388243,JEONG H,5
10205977,JEONGTAK K,4
306130,JESSSSSSIE,5
2159977,JH P,5
12698628,JH P,4
306139,JH P,1
7161291,JH P,5
7834720,JH P,5
299537,JH P,5
306132,JH P,5
3477158,JH P,5
13819581,JH P,4
306139,JH P,5
301817,JHLOVER13,3
7834720,JHSON123,4
8076702,JHSON123,4
306130,JH_Byrne,5
2472017,JH고고,5
12105731,JIEUN O,5
301815,JINAH K,4
8322447,JINGHUI0451,5
301815,JINHEE L,3
7244241,JINHS,3
306130,JINHS,4
6867443,JINMONG,5
2150692,JINMONG,5
11804600,JINSEOK J,5
2212705,JISANGU,5
3575356,JITHM,4
6998634,JIYE_PARK,4
12310284,JJ J,2
301817,JJ J,3
299152,JJ Y,5
299152,JJ Y,5
5252365,JJILONG,4
7134179,JJILONG,5
5460911,JJILONG,4
500996,JJJY_Mom,5
10692374,JJP3319,5
3575356,JJROBKKHKT,4
9986158,JJY_32,5
2151168,JKWD,3
455446,JKWD,3
3656188,JLK-SK-FR,4
754311,JMK016,2
13819581,JMOK58,5
4134726,JOBORM,4
3154953,JOORI S,4
1749320,JRSHK,4
301817,JS J,5
1465296,JSA939,5
5113510,JSP830413,5
306145,JUME,4
12690380,JUNHWAN_BAE,2
306128,JUNO L,5
12310284,JWWee,5
500996,JY K,5
446846,JY O,4
10692374,JY-Jennifer,4
299152,JYBohemian,5
2641870,Jack M,5
301253,JackSeoul,5
555275,Jackie L,4
9454537,Jacky0625,5
13819581,Jae Eun Y,5
306114,Jae Hee C,4
306115,Jae Woo P,4
306128,Jae Yee K,5
3136705,Jae-Young L,5
1987696,JaeBong S,5
306105,Jaean P,4
8522945,Jaeho C,4
7244241,Jaeho K,5
7074636,Jaehun S,5
9454537,Jaemin S,5
301817,Jaeun K,5
1462343,JaewonPark,4
3595040,Jaeyoung L,2
306128,Jaeyoung L,5
306128,Jaeyoung L,5
5252365,Jaeyoung L,4
3189967,Jake H,5
555275,Jake N,5
9454537,Jake2016C,1
12222316,James H,5
754311,James R,5
306128,JamesPark1981,5
8806838,JamesTheCho,4
518444,JamesTheCho,5
8681735,JamieHong,1
301605,Jamieshai,5
306126,Jan S,5
1903752,Jana K,5
3389037,Jane_Nasution,5
