14135425,Jongmyo Square Park,"37.572933,126.994354",attractions
14147985,Okin Church,"37.582184,126.97034",attractions
14148633,Namdaemun Community Lounge,"37.560284,126.977196",attractions
1418675,COEX Center,"37.513798,127.058105",attractions
14202310,Hwarangdae Station - Closed Station,"37.624542,127.09266",attractions
14202847,Gyeongchun Supgil,"37.632008,127.06794",attractions
14202981,Ansan Jarak-gil,"37.568314,126.94721",attractions
1440196,Seodaemun Prison History Hall,"37.574574,126.956665",attractions
14455910,Hwanghakjeong Archery Field,"37.576195,126.974014",attractions
14771392,Queen Mama Market,"37.525322,127.035675",attractions
14774067,Seokhojeong,"37.554775,126.99866",attractions
1478599,Dongdaemun Shopping Complex,"37.568348,127.00919",attractions
14789834,Seoul Children's Museum,"37.549362,127.08181",attractions
1489411,Seven Luck Casino Gangbuk Hilton,"37.555824,126.975555",attractions
14956599,Jonglo3ga Pojangmacha Geoli,"Seoul 03193,  Jong-ro, Jongno-gu",attractions
14965598,Birding Korea,null,attractions
14975451,Dongdaemun History & Culture Park,"37.566753,127.0101",attractions
14975458,Jongno Tower,"Seoul 03161,  51, Jong-ro, Jongno-gu",attractions
14975672,Dongdaemun Stadium Memorial,"Seoul 04566,  281, Eulji-ro, Jung-gu",attractions
1519813,Hangang Park,"37.52343,127.00215",attractions
1532473,Nampyeonghwa Sangga,"37.569164,127.01081",attractions
1537022,Dongdaemun Market,"37.569645,127.00944",attractions
1549822,Inwangsan Mountain,"37.57841,126.95928",attractions
1551271,Namsangol Hanok Village,"37.559303,126.994446",attractions
1552278,Gwangjang Market,"37.570377,127.0009",attractions
1554603,Changgyeonggung Palace,"37.57883,126.99468",attractions
1579821,Statue of Sejong the Great,"37.57272,126.976944",attractions
1604009,Garosu-gil,"37.52046,127.02281",attractions
1627541,Star Avenue at Lotte World,"37.511253,127.09839",attractions
1643534,Hangaram Art Museum,"37.48014,127.01394",attractions
1675961,Seolleung & Jeongneung Royal Tomb,"37.509323,127.04672",attractions
1723779,Sonin Plaza,"37.532913,126.96528",attractions
1735171,Mesa,"37.56043,126.97954",attractions
1758805,The Blue House (Cheong Wa Dae),"37.586517,126.97581",attractions
1761206,Seoul Global Cultural Center,"37.56242,126.98506",attractions
1766551,Ssamji-gil,"37.574013,126.98499",attractions
1772732,Korea Local Information Center,"37.50444,127.00402",attractions
1804662,Hongneung Arboretum,"37.593555,127.04408",attractions
1809989,Seoul Museum of Art,"37.56452,126.97384",attractions
1821360,Cheongwadae Sarangchae,"37.582905,126.97325",attractions
1831099,National Gugak Center,"37.477673,127.00956",attractions
1836198,National Palace Museum of Korea,"37.576572,126.97549",attractions
1842046,Noryangjin Fish Market,"37.515,126.94138",attractions
1862191,Ewha Womans University,"37.56022,126.94569",attractions
1862195,The Museum of Korean Embroidery,"37.51538,127.03334",attractions
1862199,Myeongdong Seocobulhanjeungmag,"37.56239,126.984",attractions
1908282,sanmotoonge,"37.59536,126.96798",attractions
1946087,Grand Mart,"37.555206,126.93625",attractions
1956582,Majang Meat Market,"37.570858,127.042",attractions
1957485,Hongik University,"37.555077,126.923325",attractions
1957627,Yeouido Park,"37.526897,126.92273",attractions
1957629,The National Assembly Building,"37.52963,126.91627",attractions
1958930,Korea House,"37.560486,126.99486",attractions
1958940,Hongik University Street,"37.555458,126.92374",attractions
1960133,Choong Ang High School (Location for Winter Sonata),"37.583572,126.98687",attractions
1960138,Culture Station Seoul 284,"37.555817,126.97284",attractions
1962594,Lotte Department Store Main,"37.564404,126.98256",attractions
1972734,Jeongdong Theater,"37.565697,126.97292",attractions
1972740,Seven Luck Casino Gangnam Coex,"37.511883,127.05732",attractions
1990451,Times Square Mall,"37.517727,126.90346",attractions
1992546,Myeongdong Migliore,"37.563473,126.98362",attractions
2008729,Jamsil Baseball Stadium,"37.512516,127.07218",attractions
2011401,Shinsegae Dept. Store Main,"37.56056,126.98091",attractions
2014599,Achasan Mountain,"37.560097,127.10143",attractions
2015834,Paradise Casino Walkerhill,"37.555115,127.11027",attractions
2015883,Good Morning City,"37.566467,127.007774",attractions
2041644,SA.CHOOM Theater,"37.572678,126.987976",attractions
2041647,Lotte World Art Theater,"37.51131,127.09772",attractions
2092468,Seonyudo Park,"37.543514,126.89972",attractions
2094166,Seoul Museum of History,"37.570457,126.97044",attractions
2173769,Sebitseom,"37.512436,126.99599",attractions
2194168,Seoul Metro,"37.556664,126.98284",attractions
2203080,Trickeye Museum Seoul,"37.553406,126.92163",attractions
2209195,Cultural Complex J-Bug,"37.53101,127.066414",attractions
2255376,Naksan Myogaksa,"37.575756,127.01891",attractions
2269011,Munmyo,"Seoul 110-523,  31, Sungkyunkwan-ro, Jongno-gu",attractions
2269012,Dongmyo (Eastern Shrine),"37.5732,127.01823",attractions
2293568,Gyeonghuigung Palace,"37.578438,126.97686",attractions
2293574,Seoul Plaza,"37.565556,126.977875",attractions
2293590,"MMCA - National Museum of Contemporary Art, Deoksugung","37.565968,126.9737",attractions
2303919,Jeoldusan Martyrs' Shrine,"37.544136,126.91222",attractions
2341861,Yeouido Saetgang Ecological Park,"37.518295,126.92196",attractions
2341869,Whanki Museum,"37.59445,126.96622",attractions
2341870,Lock Museum,"37.579796,127.00446",attractions
2341887,Dosan Neighborhood Park,"37.52383,127.03533",attractions
2341905,Dongdaemun History & Culture Park,"37.56655,127.00912",attractions
2341922,Gilsangsa Shrine,"37.598446,126.99388",attractions
2367771,Seoul Folk Flea Market,"37.572567,127.025635",attractions
2369065,Owl Museum,"37.587154,126.98296",attractions
2392950,JN Shopping Mall,"37.561546,126.98618",attractions
2428773,Hoehyeon Underground Shopping area,"37.56075,126.98193",attractions
2457547,Grilled Fish Street in Dongdaemun Market,"37.5696,127.006004",attractions
2476657,"B-Boy city in Seoul - Kung, Hongdae Theatre","37.55351,126.92682",attractions
2476788,D-Cube City,"37.508938,126.889305",attractions
2483947,Hongdae NANTA Theatre,"37.55309,126.92111",attractions
2483960,Susubori Academy,"37.564,126.96319",attractions
2519674,Seoul Animation Center,"37.558468,126.9875",attractions
2571660,Itaewon,"37.534504,126.993935",attractions
2571695,Waryong Park,"37.590614,126.99059",attractions
3136733,Chilgung,"37.58499,126.97326",attractions
3197992,The National Theater of Korea,"37.552673,126.99934",attractions
320359,Changdeokgung Palace,"37.579254,126.99215",attractions
324887,Deoksugung,"37.565495,126.974815",attractions
324888,Gyeongbokgung Palace,"37.57843,126.97701",attractions
324890,The National Folk Museum of Korea,"37.58129,126.9789",attractions
324891,Lotte World,"37.511112,127.09888",attractions
324907,Namdaemun Market,"37.56031,126.97733",attractions
324915,Myeongdong NANTA Theater,"37.56353,126.98367",attractions
324951,Tapgol Park,"37.5712,126.98835",attractions
325043,National Museum of Korea,"37.523922,126.98085",attractions
3313698,T.um - SK telecom Ubiquitous Museum,"37.566544,126.98499",attractions
3313701,Baeksasil vally,"37.600266,126.96631",attractions
3322253,KTX (Korea Train Express),"37.553448,126.97111",attractions
3349619,World Jewellery Museum,"37.580963,126.98179",attractions
3531799,The War and Women's Human Rights Museum,"37.560078,126.91486",attractions
3568803,Banpodaegyo Bridge,"37.512417,126.99805",attractions
3600495,Namsan Cable Car,"37.55657,126.98416",attractions
3670803,"Museum of Art, Seoul National University","37.466446,126.94894",attractions
3694405,Unhyeongung,"37.57614,126.98698",attractions
3694519,Ihwa Mural Village,"37.577896,127.00732",attractions
3694539,Daelim Museum,"37.5775,126.97345",attractions
3694651,Yeongdeungpo Market,"37.51975,126.90793",attractions
3805397,Gyujanggak Library of Seoul National University,"Seoul 151-010,  599,Gwanak-roSillim-dong, Gwanak-gu",attractions
3805413,Museum of Traditional Korean Music,"37.478832,127.012",attractions
3805417,Coreana Art & Culture Complex,"Seoul 06024,  827, Eonju-ro, Gangnam-gu",attractions
3805418,Tteok and Kitchen Utensil Museum,"37.574867,126.99062",attractions
3805419,Museum of Korean Art,"Seoul 110-280,  73, Changdeokgung-gil, Jongno-gu",attractions
3805427,Beautiful Tea Museum,"37.572315,126.98586",attractions
3805440,Dong-Lim Knot Museum,"37.581867,126.98561",attractions
3805459,Hansangsoo Embroidery Museum,"37.58273,126.98564",attractions
3805479,Dongnimmun Gate,"37.572086,126.959785",attractions
3805483,Seodaemun Museum of Natural History,"37.576622,126.93767",attractions
3805494,Hanbok Museum,"37.577576,126.97976",attractions
3805517,Taereung,"Seoul 139-240,  San 223-19, SanGongneung-dong, Nowon-gu",attractions
3805519,Jingwansa Temple,"Seoul 122-200,  1, Jingwanoe-dong, Eunpyeong-gu",attractions
3805521,Jeongneung Royal Tomb,"37.602272,127.00643",attractions
3805530,Abraham Park Kenneth Vine Collection Museum,"37.492,126.844",attractions
3805545,Myeongin Museum,"37.580135,126.98518",attractions
3805557,Robot Museum,"Seoul 110-809,  1-44, Dongsung-dong, Jongno-gu",attractions
3805561,Chungdong Church,"37.565323,126.97297",attractions
3805568,Gahoe Museum,"37.58213,126.98564",attractions
3805580,Gansong Art Museum,"37.5942,126.997",attractions
3805584,Ihwajang House,"Seoul 110-500,  1-2, Ihwa-dong, Jongno-gu",attractions
3805589,Uireung,"37.603836,127.05755",attractions
3805601,Bosingak,"37.569973,126.98338",attractions
3805602,Heolleung / Illeung,"Seoul 137-180,  San 13-1, Naegok-dong",attractions
3805624,Bukchon Museum Old Fragrance,"Seoul 110-230,  35-177, Samcheong-dong, Jongno-gu",attractions
3805629,Former Russian Legation,"Seoul 04518,  15-1, Jeong-dong, Jung-gu",attractions
3805630,Sukjeongmun Gate,"Seoul 136-020,  San 25-22, Samcheong-dong, Jongno-gu",attractions
3805632,Ahyeondong Wedding Street,"Seoul 120-190,  Bukahyeon-dong, Seodaemun-gu",attractions
3805639,Korean Postage Stamp Museum,"37.561687,126.98229",attractions
3808256,Itaewon Antique Furniture Street,"37.53152,126.99374",attractions
3808276,Hyehwamun Gate (Honghwamun),"Seoul 110-530,  Hyehwa-dong, Jongno-gu",attractions
3808296,Changuimun Gate (Jahamun Gate),"Seoul 110-021,  Buam-dong, Jongno-gu",attractions
3808298,Horim Museum (Sinsa),"37.522167,127.036",attractions
3808299,Children¡¯s Museum of National Museum of Korea,"Seoul 140-240,  135, Seobinggo-ro, Seobinggo-dong, Yongsan-gu",attractions
3808303,Children's Folk Museum,"37.581566,126.97893",attractions
3808305,Yeonsero (Yonsei University Street),"37.56117,126.93992",attractions
3808315,Sungnyemun Gate,"37.559937,126.97528",attractions
3821647,Kokdu Museum,"37.583706,127.00359",attractions
3822061,IFC Mall,"37.52533,126.925644",attractions
3871936,National Museum of Modern and Contemporary Art Seoul,"37.579147,126.98032",attractions
3901164,Lotte Outlets Seoul Station,"37.55235,126.97213",attractions
3901265,Seoul Central Mosque,"37.53338,126.99748",attractions
3901448,Kyunghee University Seoul Campus,"37.595448,127.05276",attractions
3954463,Sinchon Museum of American War Atrocities,"Seoul,  Sinchon",attractions
3957021,Asian Art Museum,"Seoul,  35-91 Samcheong-dong, Jongno-gu",attractions
3957040,National Museum of Korean Contemporary History,"37.57396,126.97768",attractions
4067949,Artsonje Center,"Seoul,  87, Yulgok-ro 3-gil, Jongno-gu",attractions
4068006,Daewonsa Tibet Museum,"Seoul,  831, Juksan-ri, Mundeok-myeon",attractions
4068109,Iron Museum,"Seoul,  97, Ohyang-ri, Gamgok-myeon",attractions
