10536306,Yakihwalo Sangam,"Seoul 03927,  19, World Cup buk-ro 48-gil, Mapo-gu",restaurants
10536327,Paris Croissant Kitchen Olympic Park,"Seoul 05540,  424, Olympic-ro, Songpa-gu",restaurants
10536417,Burger Sshow,"Seoul 04760,  35, Majo-ro, Seongdong-gu",restaurants
10536469,Wangbae Hwaro,"Seoul 06693,  12-9, Bangbaecheon-ro, Seocho-gu",restaurants
10536473,Heuksando Hongeo,"Seoul 06691,  40-2, Bangbaecheon-ro, Seocho-gu",restaurants
10536481,Gimbap Cheonguk Sangdo Tunnel,"Seoul 06907,  250, Noryangjin-ro, Dongjak-gu",restaurants
10536992,"Cafe Madang, Maison Hermes Dosan Park","37.522976,127.03518",restaurants
10537425,Hanwoori Central City,"Seoul 06545,  205, Sapyeong-daero, Seocho-gu",restaurants
10539267,Sangnyanghan Geu Nomui Bapsang,"Seoul 03924,  17, World Cup buk-ro 54-gil, Mapo-gu",restaurants
1058129,NOODLE & co.,"Seoul,  639-7, Sinsa-dong",restaurants
1058133,The Flying Pan Blue,"37.534874,126.9944",restaurants
10593507,La Marmite Seoul,"37.53967,126.9859",restaurants
10593613,Haengdang Tteokbokki,"Seoul 04715,  323, Wangsimni-ro, Seongdong-gu",restaurants
10593620,Hochicken House Myeongil 2-ho,"Seoul 05257,  18, Yangjae-daero 143-gil, Gangdong-gu",restaurants
10593650,Copper Room,"Seoul 06153,  410, Bongeunsa-ro, Gangnam-gu",restaurants
10593713,Moon in the Lab,"Seoul 04014,  51, World Cup-ro 19-gil, Mapo-gu",restaurants
10593717,ALMA Foods,"Seoul 04068,  44, Wausan-ro, Mapo-gu",restaurants
10593743,Kim Chun Bae Izakaya,"Seoul 04350,  45, Itaewon-ro 27ga-gil, Yongsan-gu",restaurants
10593747,Bistro Jura,"Seoul 04054,  18-7, Wausan-ro 23-gil, Mapo-gu",restaurants
10597866,Namsunnam Sundaeguk Mario Outlet,"Seoul 08511,  266, Beotkkot-ro, Geumcheon-gu",restaurants
10597877,April Jjukkumi Mario Outlet,"Seoul 08511,  185, Digital-ro, Geumcheon-gu",restaurants
10597914,Four Points by Sheraton Seoul Namsan The Eatery,"Seoul 04323,  366, Hangang-daero, Yongsan-gu",restaurants
10597969,Bukchonok,"37.57937,126.98659",restaurants
10624568,Shuchiku Japanese Restaurant,"Seoul,  50, 63-ro, Yeongdeungpo-gu",restaurants
10624805,Cafe SandPark,"37.557415,126.92135",restaurants
10628167,Vatos Urban Tacos Jamsil,"Seoul,  240, Olympic-ro, Songpa-gu",restaurants
10628978,Mishmash,"37.537365,127.000046",restaurants
10629636,"Seoel, Zuid Korea","Seoul,  31, Donhwamun-ro 11 na-gil",restaurants
