class,placeId,score,name_kor,name_eng,location,결과,지번,x,y
restaurants,13412717,3,교다이야,Kodaiya,서울 마포구 성지길 39,정좌표,,126.913185,37.546858
restaurants,13412735,5,꼭그닭,Just 1 The Chicken,서울 강남구 강남대로98길 12-3,정좌표,,127.027902,37.500572
restaurants,13412780,5,리나스 롯데월드몰점,Lina’s Paris Lotte World Mall,서울 송파구 올림픽로 300,정좌표,,127.103018,37.51306
restaurants,13412806,2.75,놀부부대찌개 명동점,Nolboo Budaejjigae Myeongdong,서울 중구 명동10길 16-1,정좌표,,126.985176,37.563069
restaurants,13415861,4,참소골,Chamsogol,서울 목동중앙북로7가길 16,정좌표,,126.866507,37.548933
restaurants,13421033,4,남원추어탕 등촌점,Namwon Chueotang,서울 강서구 강서로54길 94,정좌표,,126.843782,37.558552
restaurants,13421052,4,도꺠비 찜닭,Dokkaebi Jjimdak,서울 종로구 인사동길 20-23,정좌표,,126.986969,37.572743
restaurants,13422012,5,굿밀,Good Meal,서울 중구 청계천로 8,정좌표,,126.978204,37.568829
restaurants,13422045,4,부흥축산 정육식당,Buheung Chuksan Jeongyuk Sikdang,서울 중랑구 봉우재로 147,정좌표,,127.089382,37.5935
restaurants,13422172,2,Roof-top Bar Floating @ L7 Myeongdong,Roof-top Bar Floating @ L7 Myeongdong,서울 중구 퇴계로 137,정좌표,,126.986964,37.561408
restaurants,13429973,4,채선당 화양점,Chaesundang Hwayang,서울 광진구 광나루로 369,정좌표,,127.071065,37.548467
restaurants,13436180,5,싸이공레시피,Saigon Recipe,서울   29-1,광역시좌표,,126.977863,37.566412
restaurants,13436197,5,마포만두 시청점,Mapo Mandu - City Hall,서울 중구 남대문로9길 51,정좌표,,126.979499,37.566813
restaurants,13436358,4.333333333,쇼콜라윰,Chocolatyum,서울 마포구 와우산로21길 26,정좌표,,126.922553,37.552477
restaurants,13441245,4,포제이,Pho J,서울   222,광역시좌표,,126.977863,37.566412
restaurants,13442020,5,쇼긴램하우스,Shogin Lamb House - Halal Certified,서울 강남구 논현로 552,정좌표,,127.035191,37.505425
restaurants,13473558,4,Gogigo,Gogigo,서울 311 Dosan-daero,광역시좌표,,126.977863,37.566412
restaurants,13476563,5,undefined,Jintung Haejangguk Gamjatang,서울 광진구 아차산로 214,정좌표,,127.067108,37.540885
restaurants,13480941,4,쿤짬뽕,Koon Jjamppong,서울 강서구 양천로57길 9-19,정좌표,,126.850924,37.563695
restaurants,13484576,4,히어로멘,Heromen,서울 영등포구 당산로 205,정좌표,,126.900117,37.532816
restaurants,13484666,5,하남돼지집 이태원,HANAM PIG Korean BBQ Dining Bar,서울 용산구 이태원로 174,정좌표,,126.993238,37.534233
restaurants,13491977,3,대게나라,Crabber,서울 언주로 620,광역시좌표,,126.977863,37.566412
restaurants,13492177,3.75,허머스키친,Hummus Kitchen,서울 영등포구 국제금융로 10,정좌표,,126.925617,37.525131
restaurants,13494786,4,Myeongdong Grandma Noddles,Myeongdong Grandma Noddles,서울 명동9길 17-3,광역시좌표,,126.977863,37.566412
restaurants,13496222,3.5,독,Dog,서울 동대문구 왕산로 278-1,정좌표,,127.051484,37.585317
restaurants,13504849,5,라화쿵부,La Huo Kung Fu,서울 광진구 아차산로30길 42,정좌표,,127.066904,37.539073
restaurants,13504867,4,타타스키친,TATA's,서울 성북구 안암로 25,정좌표,,127.025217,37.58003
restaurants,13504891,3.75,또옹카페,Poop Cafe,서울 종로구 인사동길 44,정좌표,,126.984865,37.574275
restaurants,13505548,4.25,FNC Wow,FNC Wow,서울 중구 명동길 43 4층,정좌표,,126.984733,37.563993
restaurants,13508686,4,하남돼지집 마포역점,Hanam Pig - Mapo Station,서울 마포구 토정로37길 3,정좌표,,126.944359,37.539816
restaurants,13508731,3,더 필립,Dinning & Pub THE PHILLIP,서울 용산구 한강대로84길 11,정좌표,,126.97316,37.543764
restaurants,13516258,2,토프레소 - 교대역점,ToPresso,서울 서초구 서초대로 301,정좌표,,127.014537,37.494343
restaurants,13534110,4.8,어반소스,URBAN SOURCE,서울 성동구 연무장3길 9,정좌표,,127.051356,37.544535
restaurants,13534115,4.285714286,아오리의행방불명 동대문점,Aori Ramen DDP,서울 중구 을지로 281,정좌표,,127.009754,37.566981
restaurants,13534129,5,팬차이나 디큐브점,PAN CHINA - DQube,서울 구로구 경인로 662,정좌표,,126.889038,37.508565
restaurants,13545199,5,가장맛있는족발 성수역점,Gajang Masinneun Jokbal Seongsu Station,서울 성동구 아차산로7길 14-1,정좌표,,127.054772,37.546446
restaurants,13545243,4,동해도씨푸드뷔페,Donghaedo Seafood Buffet,서울 영등포구 국제금융로2길 25,정좌표,,126.925426,37.523417
restaurants,13545262,3,포베이 디큐브시티점,Pho Bay D-Cube City,서울 구로구 경인로 662,정좌표,,126.889038,37.508565
restaurants,13545286,4,금옥당,Geumokdang,서울 서대문구 연희로11라길 2,정좌표,,126.929677,37.567958
restaurants,13545310,4,신사부대찌개&품격삼겹살 영등포점,Sinsa Budaejjigae & Pumgyeok Samyupsal Yeongdeungpo,서울 영등포구 당산로41길 11,정좌표,,126.898257,37.53079
restaurants,13553419,4.4,봉피양 마포점,Bongpiyang Mapo,서울 마포구 토정로 308,정좌표,,126.942896,37.540091
restaurants,13553476,4,군산오징어 당산역점,Gunsan Ojingeo Dangsan Station,서울 영등포구 양평로 51,정좌표,,126.90073,37.534264
restaurants,13557141,5,초가 롯데백화점잠실점,ChoGa Lotte Dept. Store Jamsil,서울 송파구 올림픽로 240,정좌표,,127.097022,37.511248
restaurants,13568267,4.666666667,맥주창고,Maekju Changgo,서울 송파구 올림픽로32길 32,정좌표,,127.109656,37.513209
restaurants,13651394,1,Olh Eum,Olh Eum,서울 2F 51 Apgujeong-ro 46 Gil,광역시좌표,,126.977863,37.566412
restaurants,1367394,3.888888889,명동 다도 횟집,Myeongdong Dado Haesun,서울 중구 명동2가 3-1,정좌표,,126.98541,37.563314
restaurants,13703010,4.5,렁팡스,Lenfance,서울 성동구 연무장길 106,정좌표,,127.06066,37.540744
restaurants,13737747,4,스시문,Sushi Moon,서울 서초구 강남대로 156-5,정좌표,,127.039218,37.47885
restaurants,13737793,1,평가옥 여의도점,Pyeonggaok Yeouido,서울 영등포구 여의대방로 379,정좌표,,126.930918,37.519142
restaurants,13778677,4,금강산소한마리,Geumgangsan So Hanmari,서울 서대문구 연희로 81-30,정좌표,,126.929229,37.566026
restaurants,13778731,4,미우야 선,Miuya Sun,서울 서초구 서래로 5,정좌표,,126.997831,37.495419
restaurants,13778756,4,빛나는바다 군자역점,Bitnaneun Bada Gunja Station,서울 광진구 능동로36길 30,정좌표,,127.080595,37.555732
restaurants,13778758,5,제주아방 건대점,Jeju Abang Konkuk Univ.,서울 광진구 아차산로31길 7,정좌표,,127.06924,37.541398
restaurants,13778974,5,Kiwa Taproom,Kiwa Taproom,서울 74-7 Yulgok-ro 1-gil Jongno-gu,광역시좌표,,126.977863,37.566412
restaurants,13794041,5,보타보타,BOTABOTA,서울 종로구 동숭길 101,정좌표,,127.004002,37.582466
restaurants,13794747,4,빅스타 피자,Big Star Pizza,서울 동대문구 휘경동312-46,정좌표,,127.055699,37.587757
restaurants,13798631,5,소월정,Sowoljung,서울 용산구 소월로2길 5,정좌표,,126.976811,37.554779
restaurants,13799131,4,니뽕내뽕 - 아이파크몰,Nipong Naepong - Ipark Mall,서울 용산구 한강대로23길 55,정좌표,,126.964597,37.529633
restaurants,13802620,4,백미당,Baekmidang,서울 중구 장충단로 275,정좌표,,127.008701,37.568711
restaurants,13810814,4,A Twosome Place,A Twosome Place,서울 30-8 Changcheon-dong Seodaemun-gu,광역시좌표,,126.977863,37.566412
restaurants,13813494,5,이플로네의 하루,Epulone Italian Restaurant,서울 Wausan-ro 29ra-gil 21 Mapo-gu,광역시좌표,,126.977863,37.566412
restaurants,13813645,4,카페더브릿지,The Bridge Cafe,서울 마포구 와우산로27길 68,정좌표,,126.925125,37.555473
restaurants,13823143,5,파주 돌짜장,Paju Doljjajang,서울 운정로 129,광역시좌표,,126.977863,37.566412
restaurants,13831686,4,The Greek,The Greek,서울 Kwangsng Building 3F - Samchung-Ro 4 Jongro-Gu,광역시좌표,,126.977863,37.566412
restaurants,13840431,4,로아 베이커리,Roa Bakery,서울 마포구 월드컵로14길 62,정좌표,,126.913845,37.556785
restaurants,13847080,4,크리스피크림도넛 - 인천국제공항T2점,Krispy Kreme Doughnut - Incheon International Airport T2,서울 중구 공항로 271,도로중심좌표,,126.997459,37.56376
restaurants,13847185,4,연희커피,Yeonhee Coffee,서울 서대문구 연희맛로 17-21,정좌표,,126.928813,37.566635
restaurants,13859684,4,한우리김포점,Hanwoori Lotte Mall Gimpo,서울 강서구 하늘길 38,정좌표,,126.802583,37.567062
restaurants,13871472,4,분짜박킴,Bun Cha Park Kim,서울 용산구 녹사평대로 228-1,정좌표,,126.986998,37.537982
restaurants,13875545,5,마라탕,undefined,서울 종로구 종로 302,정좌표,,127.011402,37.571644
restaurants,13919387,4.333333333,백미당,Baekmidang,서울 강서구 하늘길 112,정좌표,,126.802114,37.559578
restaurants,13931867,5,미쿡식당 홍대점,MeCook Sikdang Hongdae,서울 마포구 홍익로6길 56,정좌표,,126.924501,37.55636
restaurants,13931932,4,스티븐 스미스 티메이커,Steven Smith Teamaker,서울 강남구 압구정로 417,정좌표,,127.042893,37.527563
restaurants,13931953,3,안,Anh,서울 마포구 동교로 262-13,정좌표,,126.925791,37.562679
restaurants,13932016,3,포차닷컴온,Pocha.COM ON,서울 광진구 능동로19길 35,정좌표,,127.071729,37.54695
restaurants,13933735,4,크래프트한스 연남직영점,CRAFT HANS Yeonnamjikyeong,서울 마포구 양화로23길 22,정좌표,,126.925182,37.559348
restaurants,13933985,5,앨리키친,Alley Kitchen,서울 중구 퇴계로 304-14,정좌표,,127.005488,37.563521
restaurants,13934129,5,매그넘 더 바틀샵,Magnum The Bottle Shop,서울 강남구 압구정로 120,정좌표,,127.021901,37.523616
restaurants,13934247,4,라운드오프,ROUND OFF,서울 종로구 인사동5길 26,정좌표,,126.984597,37.57239
restaurants,13934276,3,대륙,Daelyug,서울 종로구 돈화문로6나길 22-4,정좌표,,126.993414,37.571681
restaurants,13944402,5,Sunny Bread,Sunny Bread,서울 33 Usadan-ro 14-gil,광역시좌표,,126.977863,37.566412
restaurants,13946949,4,리빈커피 길동점,Caffe Lebean Gil-dong,서울 강동구 양재대로 1415,정좌표,,127.137623,37.532465
restaurants,13946963,4,구노포자 길동점,Gunopocha Gil-dong,서울 강동구 천호대로176길 10-3,정좌표,,127.136079,37.53385
restaurants,13953870,3,문벅,Moon Buck,서울 종로구 동숭길 100,정좌표,,127.004313,37.582856
restaurants,13953949,4,쿠우쿠우 연신내점,Qooqoo Yeonsinnae,서울 은평구 통일로 856,정좌표,,126.921528,37.619639
restaurants,13953971,5,나비날다,Nabinalda,서울 종로구 삼봉로 78,정좌표,,126.981386,37.572074
restaurants,13964661,4.5,넙딱집 시청역점,Neobttagjib-City Hall Station,서울 중구 세종대로18길 16-3,정좌표,,126.978254,37.563523
restaurants,13964808,5,또보겠지떡볶이집,Ddobogessji Tteokbokki House,서울 마포구 양화로19길 22-25,정좌표,,126.924407,37.558981
restaurants,13964949,3,통큰할매순대국 화랑대점,Tong Keun Halmae Sundaeguk Hwarangdae,서울 노원구 노원로1길 67,정좌표,,127.083634,37.620838
restaurants,13965080,3,참풍년집 정육식당 향교역점,Real Harvest House Jeongyuk Sikdang Hyanggyo Station,서울 강서구 양천로 349,정좌표,,126.841647,37.568524
restaurants,13974946,5,Jeju Samdado,Jeju Samdado,서울 95 Euljiro-ro Jung-gu,광역시좌표,,126.977863,37.566412
restaurants,13975527,4,아마스빈 종로점,Amasvin Jongno,서울 종로구 종로 19,정좌표,,126.979829,37.570844
restaurants,13975896,4,소락,Solag,서울 마포구 방울내로11길 23,정좌표,,126.903891,37.561739
restaurants,13976002,4,브런치 뷰,Brunch View,서울 종로구 삼일대로30길 48,정좌표,,126.990266,37.574231
restaurants,13976224,3,온돌본가,Ondolbonga,서울 서초구 강남대로99길 10,정좌표,,127.018875,37.515418
restaurants,13999939,4,태화장 - 본점,Taehwajang- Main Store,서울 팔달구 아주로13번길 22,광역시좌표,,126.977863,37.566412
restaurants,1400142,4.486486486,대성집,Daesungjip,서울 종로구 교북동 87,정좌표,,126.962856,37.570336
restaurants,14066318,5,Caravan,Caravan,서울 45 Yanghwa-ro,광역시좌표,,126.977863,37.566412
restaurants,14066831,4,La Grillia Cheongdam,La Grillia Cheongdam,서울 327 Dosan-daero,광역시좌표,,126.977863,37.566412
restaurants,14066851,4,Baskin Robbins Brown Cheongdam,Baskin Robbins Brown Cheongdam,서울 652-16 Sinsa-dong,광역시좌표,,126.977863,37.566412
restaurants,14068305,2,우쿠야,Ukuya,서울 마포구 양화로 45,정좌표,,126.913712,37.55108
restaurants,14068351,3,차돌6키로 - 행당점,Chadol 6 kilo - Haengdang,서울 성동구 행당동 318-85,인근좌표,,127.033828,37.559305
restaurants,14068388,1,어썸 라운지펍,Awesome Lounge Pub,서울 용산구 이태원로 27가길 16,정좌표,,126.994414,37.535135
restaurants,14079146,5,Craft Studio,Craft Studio,서울 36 Yanghwa-ro 10-gil Seogyo-dong,광역시좌표,,126.977863,37.566412
restaurants,14112149,4,카밀로라자네리아,Camillo Lasagneria,서울 마포구 동교로12길 41,정좌표,,126.912898,37.552586
restaurants,14112832,4,McDonald's Jongno 3-ga,McDonald's Jongno 3-ga,서울 115 Jong-ro,광역시좌표,,126.977863,37.566412
restaurants,14112842,3,맥도날드 명동 2호점,McDonald's Myeongdong 2nd store,서울 중구 퇴계로 116-1 (회현동3가),정좌표,,126.984611,37.560523
restaurants,14112866,3,고기랑,Gogirang,서울 중구 충무로2가 12-20,정좌표,,126.987455,37.561971
restaurants,14112965,5,진미평양냉면,Jinmi Pyongyang Naengmyeon,서울 강남구 논현동 115-10,정좌표,,127.036014,37.516163
restaurants,14112975,5,금호동 바다장어초이408,Geum-hodong Badajangeo Choi 408,서울 408 Geumho-dong 3-ga,광역시좌표,,126.977863,37.566412
restaurants,14113116,5,궤도에오르다,Go Into Orbit,서울 광진구 광나루로 416,정좌표,,127.075571,37.546457
restaurants,14116438,4,유가네 명동2호점,Yoogane Myeongdong 2nd Store,서울 중구 명동4길 8 (명동2가),정좌표,,126.983498,37.563298
restaurants,14116441,4,삼백집 경복궁역점,Sambaek Jip Gyeongbokgung Branch,서울 종로구 적선동 95-2,정좌표,,126.973327,37.576131
restaurants,14116506,5,디플,This Is The Place,서울 마포구 독막로2길 12,정좌표,,126.914514,37.548051
restaurants,14116714,2,카페 알도바이 밀도,Cafe Aalto by Mealdo,서울 용산구 한강대로 100,정좌표,,126.968658,37.528794
restaurants,14130471,4,Samgeori Pocha,Samgeori Pocha,서울 70 Wausan-ro,광역시좌표,,126.977863,37.566412
restaurants,14140715,5,Casa Deli,Casa Deli,서울 67 Donhwamun-Ro Sel Corea del Sur,광역시좌표,,126.977863,37.566412
restaurants,14193128,4,Damiro Hanjeongsik,Damiro Hanjeongsik,서울 1021-9 Sinjeong-dong,광역시좌표,,126.977863,37.566412
restaurants,14196881,4,The Jell,The Jell,서울 용산구 회나무로 67,정좌표,,126.994106,37.540367
restaurants,14202867,5,Raw Vega,Raw Vega,서울 Donggyo-dong Mapo-gu,광역시좌표,,126.977863,37.566412
restaurants,14230864,4,호치킨,Ho Chicken,서울 송파구 위례성대로20길 32,정좌표,,127.126958,37.508806
restaurants,14391493,5,Myeong-gonggil Sin Sin Bulgogi,Myeong-gonggil Sin Sin Bulgogi,서울 Jung-gu Myeongdong 2ga-1 Seoul Korea,광역시좌표,,126.977863,37.566412
restaurants,1473586,4,남대문 횟집,Namdaemoon Hoetzip,서울 중구 남창동 32,인근좌표,,126.978142,37.560107
restaurants,14767947,5,고깃집열,Gogisjib yeol,서울 서초구 서초대로78길 48,정좌표,,127.028548,37.49345
restaurants,14773998,5,라화쿵부 - 명동2호점,Lahwakungbu - Myeongdong 2,서울 중구 명동10길 36,정좌표,,126.985357,37.562233
restaurants,14784168,5,Ope'Neat,Ope'Neat,서울 22 Apgujeong-ro 72-gil Cheongdam-dong,광역시좌표,,126.977863,37.566412
restaurants,14785082,3,Kkongsimyeongwan,Kkongsimyeongwan,서울 Chungmuro 1-ga 22-13,광역시좌표,,126.977863,37.566412
restaurants,14785112,5,Passionn,Passionne,서울 646-23 Shinsa-dong Gangnam-gu,광역시좌표,,126.977863,37.566412
restaurants,14793756,5,Deulekot,Deulekot,서울 Seocho-gu Sinbanporo 143,광역시좌표,,126.977863,37.566412
restaurants,14793920,5,Brooklyn The Burger Joint,Brooklyn The Burger Joint,서울 Seocho-gu Banpo-dong 78-19,광역시좌표,,126.977863,37.566412
restaurants,14803585,5,Gigimi,Gigimi,서울 55 Myeongdong 8ga-gil Jung-gu,광역시좌표,,126.977863,37.566412
restaurants,1648951,3.8,황소집,Hwangsojip,서울 중구 충무로2길 2,정좌표,,126.99331,37.562526
